n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,is_guided_10,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,c_10,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
4,1,4,6,0,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,4,4,6,NaN,NaN,NaN,NaN,NaN,2,0,0,0,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,1
4,6,2,8,3,2,1,1,1,1,0,0,0,0,0,0,8,8,2,2,8,8,2,2,8,2,2,2,3,3,2,2,3,3,2,3,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,2
4,1,4,6,1,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,4,4,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,1
4,6,2,8,1,2,1,1,1,1,0,0,0,0,0,0,2,2,8,8,8,8,8,8,8,8,1,1,2,2,2,2,2,2,2,2,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,2
4,1,4,6,2,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,4,4,4,NaN,NaN,NaN,NaN,NaN,0,0,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,1
4,6,2,8,0,1,1,1,1,1,0,0,0,0,0,0,2,2,2,8,8,8,8,8,8,8,0,0,0,1,1,1,1,1,1,1,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,2
4,1,4,6,3,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,4,6,4,NaN,NaN,NaN,NaN,NaN,2,2,3,2,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,1
4,6,2,8,0,2,1,1,1,1,0,0,0,0,0,0,2,8,8,2,8,8,8,2,8,8,0,2,2,0,2,2,2,0,2,2,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,2
4,1,4,6,0,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,6,6,4,4,NaN,NaN,NaN,NaN,NaN,0,1,1,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,1
4,6,2,8,2,3,1,1,1,1,0,0,0,0,0,0,8,2,2,2,8,8,8,2,8,8,3,2,2,2,3,3,3,2,3,3,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,2
4,1,4,6,2,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,6,6,6,NaN,NaN,NaN,NaN,NaN,0,2,0,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,1
4,6,2,8,0,1,1,1,1,1,0,0,0,0,0,0,2,2,8,2,8,2,8,8,8,8,0,0,1,0,1,0,1,1,1,1,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,2
4,1,4,6,0,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,4,6,4,NaN,NaN,NaN,NaN,NaN,1,1,0,1,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,1
4,6,2,8,3,0,1,1,1,1,0,0,0,0,0,0,2,8,8,8,8,2,8,8,8,2,3,0,0,0,0,3,0,0,0,3,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,2
4,1,4,6,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,6,4,4,NaN,NaN,NaN,NaN,NaN,2,2,1,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200819,115559,0,81920,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/081920,288,20200819,115559,19-Aug-2020 11:55:59,ee_alterhb,1
4,6,4,6,0,3,1,1,1,1,0,0,0,0,0,0,6,4,6,4,4,4,6,6,4,6,3,0,3,0,0,0,3,3,0,3,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,1
4,1,2,8,0,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,8,8,8,NaN,NaN,NaN,NaN,NaN,0,1,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,2
4,6,4,6,1,0,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,4,4,4,4,4,0,0,1,1,1,1,1,1,1,1,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,1
4,1,2,8,3,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,8,NaN,NaN,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,2
4,6,4,6,3,1,1,1,1,1,0,0,0,0,0,0,6,4,4,6,4,4,4,4,4,4,1,3,3,1,3,3,3,3,3,3,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,1
4,1,2,8,0,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,2,8,8,NaN,NaN,NaN,NaN,NaN,0,2,0,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,2
4,6,4,6,3,0,1,1,1,1,0,0,0,0,0,0,4,6,4,4,4,4,4,4,4,4,3,0,3,3,3,3,3,3,3,3,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,1
4,1,2,8,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,8,2,8,NaN,NaN,NaN,NaN,NaN,1,2,1,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,2
4,6,4,6,1,0,1,1,1,1,0,0,0,0,0,0,6,6,6,6,4,4,4,4,4,4,0,0,0,0,1,1,1,1,1,1,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,1
4,1,2,8,1,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,2,2,8,NaN,NaN,NaN,NaN,NaN,0,0,1,1,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,2
4,6,4,6,1,0,1,1,1,1,0,0,0,0,0,0,6,4,6,6,4,4,4,4,4,4,0,1,0,0,1,1,1,1,1,1,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,8,NaN,NaN,NaN,NaN,NaN,2,2,2,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,4,6,4,4,4,4,4,4,4,4,3,2,3,3,3,3,3,3,3,3,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,1
4,1,2,8,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,8,8,8,NaN,NaN,NaN,NaN,NaN,2,2,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,2
4,6,4,6,0,1,1,1,1,1,0,0,0,0,0,0,6,4,6,4,4,6,4,4,4,6,1,0,1,0,0,1,0,0,0,1,100,100,Game1,20200820,115423,0,82020,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082020,252,20200820,115423,20-Aug-2020 11:54:23,ee_alterhb,1
4,1,4,6,2,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,4,6,4,NaN,NaN,NaN,NaN,NaN,1,2,2,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,6,2,8,3,1,1,1,1,1,0,0,0,0,0,0,8,8,8,2,8,8,8,8,8,8,1,1,1,3,1,1,1,1,1,1,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,2
4,1,4,6,2,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,4,4,4,NaN,NaN,NaN,NaN,NaN,0,0,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,6,2,8,1,3,1,1,1,1,0,0,0,0,0,0,2,8,8,8,8,8,8,8,8,8,1,3,3,3,3,3,3,3,3,3,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,2
4,1,4,6,0,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,4,NaN,NaN,NaN,NaN,NaN,0,0,0,2,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,6,2,8,2,3,1,1,1,1,0,0,0,0,0,0,2,8,2,8,8,8,8,8,2,8,2,3,2,3,3,3,3,3,2,3,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,2
4,1,4,6,0,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,4,4,4,NaN,NaN,NaN,NaN,NaN,3,3,0,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,6,2,8,2,1,1,1,1,1,0,0,0,0,0,0,2,8,8,8,8,8,8,8,8,8,2,1,1,1,1,1,1,1,1,1,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,2
4,1,4,6,0,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,4,6,NaN,NaN,NaN,NaN,NaN,0,0,0,0,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,6,2,8,2,3,1,1,1,1,0,0,0,0,0,0,8,2,8,2,8,8,8,8,8,8,3,2,3,2,3,3,3,3,3,3,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,2
4,1,4,6,0,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,6,6,4,NaN,NaN,NaN,NaN,NaN,1,0,1,1,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,6,2,8,0,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,8,8,8,8,8,8,1,0,0,1,1,1,1,1,1,1,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,2
4,1,4,6,0,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,4,4,4,NaN,NaN,NaN,NaN,NaN,2,2,0,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,6,2,8,3,2,1,1,1,1,0,0,0,0,0,0,2,2,2,8,8,8,8,8,8,8,3,3,3,2,2,2,2,2,2,2,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,2
4,1,4,6,1,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,6,4,6,4,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,6,2,8,1,2,1,1,1,1,0,0,0,0,0,0,2,8,2,8,8,8,8,8,8,8,1,2,1,2,2,2,2,2,2,2,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,2
4,1,4,6,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,6,4,4,4,NaN,NaN,NaN,NaN,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200821,120015,0,82120,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082120,274,20200821,120015,21-Aug-2020 12:00:15,ee_alterhb,1
4,1,4,6,0,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,4,6,6,4,NaN,NaN,NaN,NaN,NaN,1,0,1,1,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,135404,0,82520,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082520,52,20200825,135404,25-Aug-2020 13:54:04,ee_alterhb,1
4,6,2,8,0,1,1,1,1,1,0,0,0,0,0,0,8,2,2,8,2,2,8,2,8,8,1,0,0,1,0,0,1,0,1,1,100,100,Game1,20200825,135404,0,82520,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082520,52,20200825,135404,25-Aug-2020 13:54:04,ee_alterhb,2
4,1,4,6,0,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,6,4,4,NaN,NaN,NaN,NaN,NaN,0,0,1,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,135404,0,82520,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082520,52,20200825,135404,25-Aug-2020 13:54:04,ee_alterhb,1
4,6,4,6,1,0,1,1,1,1,0,0,0,0,0,0,6,6,6,6,4,4,4,4,4,6,0,0,0,0,1,1,1,1,1,0,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,1
4,1,2,8,1,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,8,8,2,NaN,NaN,NaN,NaN,NaN,1,1,0,0,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,2
4,6,4,6,1,0,1,1,1,1,0,0,0,0,0,0,6,4,4,6,4,4,4,4,4,4,0,1,1,0,1,1,1,1,1,1,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,1
4,1,2,8,1,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,8,NaN,NaN,NaN,NaN,NaN,1,1,1,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,2
4,6,4,6,1,0,1,1,1,1,0,0,0,0,0,0,4,4,6,4,4,4,4,4,4,4,1,1,0,1,1,1,1,1,1,1,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,1
4,1,2,8,1,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,8,2,8,NaN,NaN,NaN,NaN,NaN,1,1,0,1,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,2
4,6,4,6,1,0,1,1,1,1,0,0,0,0,0,0,4,6,4,4,4,4,4,4,4,4,1,0,1,1,1,1,1,1,1,1,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,1
4,1,2,8,1,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,8,2,2,NaN,NaN,NaN,NaN,NaN,1,0,0,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,2
4,6,4,6,1,0,1,1,1,1,0,0,0,0,0,0,4,4,6,6,4,4,4,4,4,4,1,1,0,0,1,1,1,1,1,1,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,1
4,1,2,8,0,1,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,8,8,8,NaN,NaN,NaN,NaN,NaN,1,0,1,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,2
4,6,4,6,0,1,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,6,4,4,4,0,0,0,0,0,0,1,0,0,0,100,100,Game1,20200826,92628,0,82620,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/082620,187,20200826,92628,26-Aug-2020 09:26:28,ee_alterhb,1
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,3,100,100,Game1,20200903,104837,0,90320,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/090320,99,20200903,104837,03-Sep-2020 10:48:37,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,2,2,8,NaN,NaN,NaN,NaN,NaN,2,2,1,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200903,104837,0,90320,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/090320,99,20200903,104837,03-Sep-2020 10:48:37,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,4,4,6,4,4,4,4,4,4,3,1,1,3,1,1,1,1,1,1,100,100,Game1,20200903,104837,0,90320,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/090320,99,20200903,104837,03-Sep-2020 10:48:37,ee_alterhb,1
4,1,2,8,1,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,8,NaN,NaN,NaN,NaN,NaN,3,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200903,104837,0,90320,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/090320,99,20200903,104837,03-Sep-2020 10:48:37,ee_alterhb,2
4,6,4,6,1,3,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,4,4,4,4,4,3,3,1,1,1,1,1,1,1,1,100,100,Game1,20200903,104837,0,90320,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/090320,99,20200903,104837,03-Sep-2020 10:48:37,ee_alterhb,1
4,1,2,8,1,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,8,8,2,NaN,NaN,NaN,NaN,NaN,1,1,2,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200903,104837,0,90320,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/090320,99,20200903,104837,03-Sep-2020 10:48:37,ee_alterhb,2
4,6,4,6,3,2,1,1,1,1,0,0,0,0,0,0,6,6,4,4,4,4,4,4,4,4,2,2,3,3,3,3,3,3,3,3,100,100,Game1,20200922,102820,0,92220,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/092220,176,20200922,102820,22-Sep-2020 10:28:20,ee_alterhb,1
4,1,2,8,3,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,8,NaN,NaN,NaN,NaN,NaN,3,3,3,3,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200922,102820,0,92220,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/092220,176,20200922,102820,22-Sep-2020 10:28:20,ee_alterhb,2
